date,1,2,9,27,39,60,61,63,69,100,157,166,333,338,402,413,423,425,503,559,568,623,625,630,651,686,709,712,725,728,729,738,750,768,776,778,783,792,800,826,839,858,876,883,895,898,917,963,977,999,1979,2007,2008,2024,2027,2065,2081,2129,2142,2146,2152,2153,2183,2195,2202,2230,2236,2241,2292,2294,2304,2385,2399,2415,2422,2424,2456,2465,2470,2475,2500,2568,2594,2673,2736,300002,300003,300015,300017,300024,300027,300058,300059,300070,300085,300124,300133,300144,300168,300251,300315,600000,600008,600009,600010,600011,600015,600016,600018,600019,600021,600023,600027,600028,600029,600030,600031,600036,600037,600038,600048,600050,600060,600061,600066,600068,600085,600089,600098,600100,600104,600109,600111,600115,600118,600153,600170,600177,600188,600196,600208,600252,600256,600271,600276,600317,600332,600340,600352,600362,600369,600372,600373,600376,600383,600398,600406,600415,600446,600489,600518,600519,600535,600547,600570,600578,600582,600583,600585,600588,600600,600606,600637,600642,600648,600649,600660,600663,600674,600688,600690,600703,600704,600705,600718,600737,600739,600741,600783,600795,600804,600816,600820,600827,600837,600839,600863,600867,600871,600873,600875,600886,600887,600893,600895,600900,600958,600959,600998,600999,601006,601009,601016,601018,601021,601088,601098,601099,601106,601111,601117,601166,601169,601179,601186,601198,601211,601225,601258,601288,601318,601328,601333,601336,601377,601398,601555,601600,601601,601607,601608,601618,601628,601633,601668,601669,601688,601718,601727,601766,601788,601800,601808,601818,601857,601866,601872,601888,601898,601899,601901,601919,601928,601933,601939,601958,601985,601988,601989,601991,601992,601998,603000,603885,603993
2019-01-02,761.264196,1665.4032,39.897685,41.213751,188.237051,119.307319,88.968936,292.706308,200.540699,6.274959,166.040011,5.453993,136.649599,116.120122,105.773162,19.176225,296.758916,116.749211,154.647549,115.119753,710.066637,250.972504,38.66134,30.94838,3152.546855,75.48981,14.441538,111.227738,11.86997,14.000493,36.604711,21.712318,46.828437,100.21097,90.543291,30.944544,22.439531,39.699776,12.47506,81.794357,73.615783,682.038066,107.32586,15.422079,272.259802,6.984662,51.852502,203.980512,92.026891,41.370803,16.829977,539.468842,323.634619,812.423004,59.203753,191.504575,202.467084,30.15368,24.944263,65.311526,79.111073,422.44297,67.769649,79.509844,56.259427,323.249512,448.396901,148.607414,43.775828,184.595442,306.094518,28.605165,67.13562,461.698137,120.959721,83.615635,183.599364,49.379787,25.399913,273.592162,5.939972,35.479894,49.169896,17.549102,8.299984,47.72729,76.279631,398.135635,184.030483,309.450899,63.333244,78.234621,371.529097,135.065025,79.559706,289.949618,197.307715,155.073364,92.399695,186.665847,42.495384,88.282327,17.835854,116.905521,9.549068,18.693825,21.347329,100.021083,5.129969,7.836264,12.846157,6.044991,5.927955,8.336521,9.869963,66.087746,308.090689,77.767024,37.423061,94.91254,187.982021,6.862887,38.057387,49.172446,212.038919,28.866623,235.16206,207.096207,20.196553,183.104945,120.52164,57.279824,157.742993,6.724671,286.922158,60.081767,29.728384,88.466721,17.366201,202.836903,17.517664,79.705161,143.411839,333.135924,1803.792603,16.415909,44.550583,358.876041,135.537935,15.847617,14.119906,36.531854,47.28602,42.587642,100.88524,47.932339,420.27346,125.808392,143.406412,90.288604,340.56826,3370.894587,154.997078,304.997385,648.896696,9.390615,110.550518,82.30551,85.59145,557.744159,42.520821,630.225943,41.055764,23.175696,43.866051,52.326863,1003.72794,103.941642,130.984696,10.094248,301.716417,194.195636,60.209464,309.262995,150.824522,76.035707,288.028243,482.7978,92.812601,442.956101,47.312565,121.337809,84.63395,53.130364,162.586096,54.137797,25.956672,391.867912,4.117471,20.054301,20.78452,241.636922,1191.536902,64.450469,256.58905,26.996216,8.049977,5.420993,14.449967,17.302931,8.236447,22.121436,4.619985,3.319988,63.599724,17.769956,12.439951,6.860737,2.669982,7.499968,5.319984,42.309931,13.810122,3.369993,10.709946,9.479974,15.399968,7.319986,6.999993,3.519986,110.358556,6.481388,3.169982,41.069884,9.523688,5.291322,6.74997,3.499985,27.39984,121.790047,3.899995,3.069994,19.949866,16.829885,7.839947,4.919963,16.219928,3.359987,4.949983,8.839934,8.749944,11.099942,8.369967,3.649976,7.159913,2.259996,4.058972,119.599768,4.629971,4.514975,5.299993,4.079994,7.859983,63.199817,6.36577,7.10398,5.269992,3.653946,6.81598,6.259964,6.719977,5.607046,29.319944,34.271934,11.129976
2019-01-03,768.719449,1677.249164,39.340973,41.213751,185.778731,120.218062,88.587913,281.033971,200.876613,6.324959,168.432518,5.575493,135.749602,115.044936,103.937981,19.262025,293.007223,116.024061,150.357327,114.222133,683.708103,251.845756,39.128547,31.10709,3163.114051,77.413117,14.49221,113.047167,11.86997,14.379964,35.750382,22.678901,50.23978,103.689992,91.20905,30.438442,23.581268,38.66413,12.606574,81.318347,74.698368,668.654059,107.61593,15.252139,263.978566,6.928896,48.339667,199.097316,90.225859,41.235604,16.929977,543.439506,304.311501,815.662976,60.147239,187.573396,202.210797,29.493682,25.115862,64.562731,79.394118,413.997423,65.60966,79.509844,54.395761,328.413242,444.396929,146.231423,43.775828,184.779761,298.668954,28.515212,65.055632,455.758161,116.579731,83.711635,174.199397,49.019789,25.079914,260.241484,6.059971,36.119892,48.059898,17.892305,8.479984,47.006334,75.039637,401.046456,182.911076,311.324939,63.621122,77.695072,375.91847,136.656105,81.535699,286.791751,190.453353,150.942311,86.399715,192.191348,41.893466,89.283467,17.523857,115.327598,9.678987,18.19983,21.464141,100.37514,5.189969,7.934989,12.687758,6.031991,5.732956,8.38644,10.049962,66.087746,303.498033,78.748212,37.596116,98.481252,191.032114,6.836338,37.462025,51.01432,213.464391,28.683343,234.279651,207.096207,20.053061,177.800206,118.325128,58.47982,160.102785,6.738888,291.841731,60.166989,30.020794,88.219952,17.125004,197.565967,17.456839,79.705161,143.411839,328.93734,1739.091717,16.487909,43.341594,357.449099,128.192096,15.823217,14.639903,37.598887,46.417058,43.865271,101.958487,47.237667,421.665094,127.600534,144.760722,92.18277,306.470352,3320.357619,149.102335,310.897334,656.08811,9.261976,113.821243,82.475212,83.839231,572.327378,41.041836,628.145989,40.975889,23.222897,43.426448,51.75706,967.944413,101.878678,129.438242,10.255434,299.932432,191.229485,60.60997,315.890059,142.934835,76.560815,293.126088,457.66586,87.26465,442.956101,48.180073,122.716648,85.177346,53.255377,165.926906,53.905446,25.845746,352.595747,4.139971,19.527816,20.494381,241.325534,1181.996126,66.309041,261.582308,27.258825,8.239976,5.394993,14.499967,17.47193,8.13588,22.260346,4.579985,3.339988,62.659728,17.689956,12.829949,7.107723,2.689982,7.529968,5.369984,42.625677,13.934538,3.429993,10.759946,9.619974,15.799967,7.329986,6.999993,3.539986,111.358543,6.607129,3.199982,41.649882,9.79943,5.291322,6.899969,3.519985,27.929837,122.90466,3.944995,3.069994,20.159865,16.739886,7.839947,4.899963,16.559926,3.429987,4.999983,9.039933,8.929943,11.059942,8.259967,3.749975,7.209912,2.269996,4.014972,113.959779,4.669971,4.574975,5.829992,4.199994,7.569984,63.199817,6.375955,7.10398,5.279992,3.664268,6.95998,6.259964,6.559978,5.617565,29.959943,34.691933,11.219976
2019-01-04,807.652438,1737.175806,40.547182,41.773938,189.466211,123.253872,90.683541,287.319076,205.915324,6.424958,170.346524,5.966993,138.712093,116.888113,107.942012,19.733923,299.009932,117.836937,157.540955,117.363803,698.770123,263.023376,40.238163,31.741929,3227.397828,83.784072,14.694898,123.478558,12.100008,15.81796,36.341841,22.983196,55.305108,105.126979,97.792672,30.872244,25.425613,39.181953,12.907178,83.539726,77.080055,676.575206,109.066279,15.549534,272.486685,7.026486,50.096085,218.544429,93.88602,40.846908,17.369976,564.375734,307.624035,835.912802,61.916275,193.750963,205.029959,30.40118,25.661859,66.14352,81.23391,429.066929,66.419656,81.664582,57.074781,350.230002,463.596796,148.823413,44.927823,190.30933,303.60813,28.605165,65.43963,466.378118,120.659722,84.86363,178.199383,49.679786,25.679912,255.59777,6.549969,36.87989,50.649893,19.219355,9.139983,48.592437,77.519625,415.600561,188.060347,322.569181,65.060514,79.313719,401.000603,141.429345,83.511692,291.672091,191.432548,150.465651,93.359692,203.722829,42.976918,90.648658,17.835854,115.606055,9.873866,18.459828,21.872982,102.322453,5.249969,8.033714,12.925356,6.057991,6.005954,8.486279,10.259961,66.087746,308.856132,80.742238,38.461389,100.227643,196.329643,6.90271,38.194779,56.093426,216.849886,29.233183,236.662156,217.869999,20.196553,181.092802,118.181877,63.039806,166.637593,6.866842,293.269994,61.189658,30.410674,89.947336,17.547099,204.907628,17.82179,80.654032,146.521039,361.802118,1850.785879,16.775907,44.511583,371.147747,130.208601,16.079414,16.119893,38.862479,46.453265,44.534505,105.607528,47.527113,432.102349,129.751105,156.949515,91.551381,294.145807,3387.890316,151.702957,310.397338,684.853766,9.422774,114.802461,83.832829,84.344108,601.23797,41.165085,640.625711,41.934389,23.458902,44.180052,53.561435,971.97006,103.227539,129.438242,10.336027,303.054405,194.893554,63.013008,332.089549,147.405658,76.87588,307.286769,462.163155,92.465854,446.430267,49.314507,130.713913,88.030176,53.88044,177.619742,55.067201,26.28945,354.872394,4.162471,19.910714,21.549433,242.882473,1193.657074,66.668765,262.548745,26.821143,8.829974,5.563993,14.619967,18.628925,8.176107,22.746531,4.659985,3.399988,63.079726,18.069955,12.819949,7.82124,2.739982,7.619968,5.459984,43.630322,14.158486,3.589993,11.079944,10.419972,16.769965,7.469986,7.149993,3.589986,113.178519,6.698577,3.269982,43.429877,10.732709,5.362552,7.589966,3.569985,28.979831,124.242196,4.034995,3.099994,20.489863,16.949885,8.021946,4.999962,17.689921,3.519987,5.099983,9.189932,9.739938,11.299941,8.349967,3.839974,7.289911,2.319996,4.102971,114.199779,4.739971,4.619975,6.409991,4.289994,7.689984,63.359817,6.477807,7.25998,5.329992,3.695233,7.215979,6.359963,6.699978,5.722763,31.079941,34.131934,11.489975
2019-01-07,806.824077,1745.537663,41.289465,41.853965,195.436416,125.986101,92.969681,299.589995,207.930808,6.649957,172.739031,5.912993,138.712093,117.656103,111.11187,19.991322,300.885778,118.924663,160.03527,118.934638,694.287379,261.975474,42.048588,32.218058,3212.427634,82.942626,14.846914,126.510939,12.238031,15.598266,36.9333,24.128776,58.199581,108.152216,98.680351,31.233746,24.986483,38.433986,13.602324,84.253741,79.245225,673.434061,113.417327,15.719474,283.036752,7.124076,52.539796,216.574017,95.687051,40.289213,17.619976,562.751371,318.776234,836.722795,62.505954,199.086134,206.567684,31.308678,25.817858,66.309919,82.083045,448.11081,67.364651,82.311003,58.123094,377.855959,481.196674,151.631402,46.310218,189.203416,300.348946,28.425239,66.335625,488.878027,121.019721,85.247628,180.599375,50.759781,26.31991,265.272175,6.469969,37.599888,51.389891,19.104954,9.049983,49.457584,76.799628,420.451929,188.955872,326.785772,66.068088,80.752517,401.941183,143.197212,84.13569,306.456651,191.922145,150.545094,95.279686,204.443547,43.578836,90.830683,18.147851,115.513236,9.873866,18.407828,21.75617,101.968396,5.269969,8.107757,13.416393,6.057991,5.927955,8.619397,10.54496,66.087746,311.535181,80.773889,39.54298,103.011744,195.205925,6.995631,38.606953,55.367839,220.057198,29.645563,235.073819,222.957622,20.232426,183.65371,117.465623,62.719807,168.452817,6.980579,299.459133,61.615769,30.703084,90.194105,17.667698,204.71938,17.94344,82.551774,148.852938,360.209552,1824.224463,16.991906,44.342585,376.712823,131.792998,16.518609,16.319892,40.35071,47.213607,44.412826,106.036827,48.048117,453.208798,138.353388,160.711488,90.604298,297.843171,3407.531076,154.043517,308.99735,709.895297,9.551413,115.783679,84.851041,86.185423,620.17057,42.964517,647.905549,42.174014,23.694907,44.870856,53.846336,983.152412,104.973124,129.747533,10.396472,299.263437,199.081061,64.481531,335.034911,149.37808,77.400988,304.171419,469.83501,93.159348,446.430267,50.315478,129.610842,91.969798,54.005453,178.176544,56.228956,26.400376,371.093506,4.184971,20.389337,22.156088,245.996351,1206.908152,68.797129,262.387672,26.681085,8.669974,5.719993,14.699967,18.394926,8.286731,22.711804,4.879984,3.429988,63.259725,18.049955,12.66995,7.766354,2.809982,7.779967,5.489984,43.54421,14.10872,3.779993,11.169944,10.339972,16.799965,7.519986,7.249993,3.569986,112.598527,6.664284,3.379981,40.509885,10.796341,5.332025,7.549966,3.619985,28.359835,122.01297,4.244995,3.109994,20.229865,17.219883,8.035946,5.089961,17.679921,3.639987,5.159983,9.229932,9.689938,11.389941,8.439967,3.839974,7.319911,2.349996,4.21297,116.199775,4.789971,4.619975,7.04999,4.359994,7.739984,63.599816,6.457437,7.40398,5.439992,3.684912,7.407978,6.439963,6.819978,5.701724,31.39994,34.635933,11.669975
2019-01-08,800.197185,1742.053556,41.938962,42.174072,196.489982,124.164615,93.350704,297.794251,205.57941,7.099954,173.696034,5.939993,138.224594,117.656103,111.445539,21.020918,302.836658,118.199513,159.037544,118.261423,695.183928,259.53037,41.873386,32.059348,3200.099238,84.745726,14.897586,127.360006,12.468069,15.618238,36.736147,23.448588,57.16584,106.942121,98.236511,31.306046,25.030396,37.801091,13.339296,83.619061,78.379157,669.473488,110.226558,15.761959,281.221687,7.110135,52.692528,215.802986,94.4089,39.258323,17.639976,566.90252,316.45746,832.67283,65.572284,195.997351,204.773672,29.039933,25.39666,65.977121,82.083045,440.990054,67.904648,81.664582,59.637322,374.628628,475.596713,152.711398,45.619021,187.360226,305.254522,29.414725,65.43963,489.598024,120.659722,85.055629,181.99937,49.859785,27.199907,269.141937,6.539969,37.479888,52.879888,19.127835,8.999983,49.601775,76.719628,418.834806,182.239431,326.083007,66.212027,80.752517,399.746496,142.313279,83.407693,307.461427,190.94295,151.339527,93.839691,203.963069,43.458452,90.648658,17.939853,115.652464,9.808906,18.615826,21.639358,101.791368,5.289969,8.194141,13.257994,6.018991,6.031954,8.719236,10.364961,66.087746,310.004296,79.824353,39.586244,103.315464,192.476895,6.969082,39.064924,55.144582,222.729957,29.645563,232.33835,219.66563,20.591157,183.836632,116.033115,63.439805,166.274548,6.909494,290.254772,61.956659,30.703084,90.07072,17.346102,207.260724,17.882615,82.551774,151.184838,355.72141,1838.186233,18.0719,44.199586,369.435416,132.08107,16.323411,17.359885,40.771907,45.83775,43.743592,105.392879,47.81656,444.395116,137.99496,158.604783,86.395039,291.27008,3403.591668,154.043517,291.897497,706.556426,9.583573,114.475389,85.699551,86.274519,615.309497,41.276009,644.785619,42.253889,23.83651,44.682455,54.796007,972.417354,104.259021,129.747533,10.477065,295.695468,198.383143,63.947522,330.616868,148.589111,77.085923,301.056069,473.009571,95.413203,451.641515,49.981821,128.507771,91.018855,53.567909,177.248541,57.390711,26.511302,383.045904,4.207471,20.532924,22.156088,249.733004,1197.897419,67.628027,258.360851,27.241318,8.669974,5.654993,14.629967,18.212927,8.226391,22.607621,4.799984,3.489988,61.199734,18.419954,12.499951,7.903569,2.779982,7.589968,5.469984,43.716435,14.133603,3.789993,11.169944,10.309972,16.789965,7.559986,7.199993,3.529986,111.59854,6.687146,3.389981,39.329888,10.859974,5.291322,7.579966,3.609985,27.919838,122.235893,4.139995,3.029994,19.989867,17.039884,8.007946,5.079961,17.749921,3.629987,5.139983,9.299931,9.679938,11.379941,8.449967,3.819974,7.329911,2.379996,4.21297,119.199769,4.779971,4.559975,7.36999,4.469994,7.709984,64.559813,6.457437,7.31998,5.419992,3.653946,7.247978,6.459963,6.799978,5.712243,31.43994,33.935934,11.549975
2019-01-09,823.391306,1765.048663,41.567821,42.174072,196.138793,123.861034,92.779169,298.093542,209.610379,7.049954,174.174535,5.939993,146.24957,119.192083,114.114893,20.763519,304.562437,118.924663,158.438908,121.851903,708.094231,260.752922,43.508609,32.059348,3303.129401,83.904279,14.897586,129.664616,12.376054,15.498405,36.801865,23.108494,57.16584,106.03455,99.494057,31.161445,24.854744,37.973699,13.395659,83.539726,77.729606,683.267209,112.112012,15.719474,280.881362,7.165901,57.961781,216.145666,94.93178,39.697719,17.649976,565.097673,318.776234,869.122516,65.454348,197.120545,206.567684,29.576182,25.724258,67.058713,81.658478,436.518882,67.904648,81.664582,60.044999,374.241348,479.596685,152.063401,45.465422,188.926937,313.822481,29.054912,65.43963,506.337956,122.099719,85.823626,182.999367,49.559786,27.399906,270.689842,6.469969,37.159889,50.459893,19.036314,8.929983,49.745966,76.799628,422.554188,182.687194,323.506202,65.924149,80.212968,399.119443,141.252559,83.615692,310.045136,191.432547,152.928393,93.839691,198.437568,43.338068,90.921696,17.887853,117.624868,9.808906,18.19983,21.75617,101.968396,5.319969,8.305206,13.067915,6.018991,5.888955,8.902273,10.454961,66.087746,310.387017,81.343611,39.802562,102.556164,194.884863,7.02218,40.667822,54.921325,221.482669,29.508103,235.956228,218.767815,20.519411,184.934164,120.330638,62.959806,165.185413,6.952145,289.302597,62.041881,30.215733,90.317489,17.5471,209.707944,17.882615,82.868064,150.018888,357.169198,1890.968535,17.711902,45.135577,372.717384,132.657214,16.323411,17.199886,40.182231,45.910164,44.351987,108.183322,48.742789,442.539604,135.844389,156.347599,87.552585,320.027352,3467.35379,156.557452,294.897471,700.649193,9.551413,114.148316,86.548061,86.6903,616.588727,41.596456,647.905549,41.734701,23.694907,44.808056,54.606073,1005.069823,104.417711,129.283597,10.456917,312.197327,205.013362,64.081024,332.825889,147.931637,76.245749,302.188923,498.141511,97.320311,451.641515,50.115284,127.680468,90.611308,54.943048,179.661348,58.087764,26.28945,375.931381,4.207471,20.341475,21.99783,244.750799,1208.498281,67.478142,258.038705,27.10126,8.529974,5.654993,14.649967,18.290927,8.236448,22.781259,4.799984,3.499988,60.899735,18.469954,12.559951,7.903569,2.789982,7.639968,5.479984,44.089589,14.133603,3.759993,10.989945,10.279972,16.809965,7.609986,7.399993,3.549986,113.89851,6.721439,3.369981,39.579887,11.050872,5.352376,7.519966,3.589985,28.469835,123.944966,4.109995,3.059994,20.329865,18.749872,7.993946,4.989962,17.94992,3.599987,5.079983,9.169932,9.719938,11.319941,8.499967,3.869974,7.329911,2.379996,4.26797,121.799764,4.799971,4.589975,7.39999,4.589994,7.649984,64.479813,6.528734,7.33198,5.389992,3.664268,7.151978,6.399963,6.839978,5.764842,31.959939,33.767934,11.579975
2019-01-10,836.64509,1749.718592,41.289465,42.334125,197.367953,123.253872,91.255076,300.338222,210.618121,6.724956,173.217532,5.845493,147.337067,120.113671,113.113885,20.806419,299.910338,118.199513,154.647549,122.300713,695.901167,258.482468,43.099803,31.741929,3325.144393,83.062832,15.201618,126.268349,12.284039,15.3586,36.736147,23.162193,53.444375,106.110181,97.792672,30.872244,24.371701,38.779202,13.47081,83.143051,78.595674,680.945494,110.226558,15.719474,280.654479,7.068311,57.350853,221.971233,92.782162,38.649929,17.409976,552.644227,317.561638,864.262558,66.279898,196.27815,205.798822,30.731179,25.568259,66.226719,80.667821,433.869299,67.634649,81.664582,62.491061,377.726866,479.996682,151.415404,45.542222,188.742618,309.756901,28.695099,63.58364,509.937941,122.279719,84.191633,181.799371,49.379787,27.119907,288.490747,6.509969,36.83989,48.849896,18.693111,8.709983,49.890157,73.879642,424.81816,180.896143,323.506202,66.355967,80.392818,392.221856,140.898986,82.055698,310.045136,189.229359,155.708909,92.239696,197.71685,44.301136,90.648658,18.19985,115.559645,9.808906,17.705835,21.668561,101.614339,5.269969,8.243503,13.242154,5.953991,5.771956,8.819074,10.64996,69.34879,307.707968,81.818379,39.629507,101.493144,192.637426,6.969082,39.706083,53.860852,216.671702,29.233183,235.867987,219.366358,20.232426,182.922022,118.611629,62.399808,162.644099,7.009013,289.143901,62.041881,30.313203,89.700566,17.305903,210.83743,17.700139,82.551774,150.018888,353.694508,1916.167828,17.567903,45.239576,368.008474,132.945286,16.286811,16.199893,40.041832,45.004995,45.325419,106.680776,48.569121,448.801957,135.127532,156.799036,88.920595,308.113625,3482.267261,156.037328,304.797386,705.657499,9.551413,115.129534,87.057167,87.106081,630.404408,40.893938,641.665688,41.255451,23.789309,44.337053,54.70104,1002.833353,104.179677,128.046433,10.396472,311.305335,203.268567,64.748535,328.407846,146.3537,76.455792,297.940719,496.289684,94.25738,449.904432,50.38221,125.198558,91.290553,54.880542,176.320538,57.623062,26.178524,367.393954,4.184971,20.389337,22.103335,244.750799,1224.399574,67.777912,244.830731,26.838651,8.339975,5.602993,14.479967,18.030928,8.065484,22.711804,4.919984,3.459988,61.559732,18.459954,12.649951,7.601696,2.799982,7.769967,5.469984,44.003476,14.158486,3.839993,10.739946,10.059973,16.619965,7.629986,7.299993,3.509986,114.998496,6.687146,3.359981,39.149888,10.817552,5.311674,7.429966,3.559985,27.979838,121.864355,4.169995,3.039994,20.299865,18.299875,7.951946,4.999962,17.529922,3.639987,5.099983,9.039933,9.549939,11.139942,8.509967,3.839974,7.349911,2.399996,4.30097,120.199767,4.779971,4.604975,6.909991,4.559994,7.529984,64.159814,6.457437,7.34398,5.379992,3.633302,7.119978,6.379963,6.879978,5.701724,32.399938,33.543934,11.399975
2019-01-11,844.928705,1762.958199,41.475036,42.494178,199.650678,124.164615,92.779169,306.922618,209.946293,6.849955,173.696033,5.885993,149.399561,121.342455,113.113885,21.020918,300.13544,119.287239,158.638453,125.442383,704.687345,260.403621,44.618224,32.059348,3322.502594,83.543659,15.25229,126.99612,12.330047,15.398544,36.801865,23.573886,53.341001,107.017752,99.198164,31.161445,24.459527,37.916163,13.358084,82.667041,79.245225,692.280928,110.806698,15.804444,280.200713,7.138018,55.976265,214.089584,93.595531,39.123124,17.679976,557.878284,317.009549,865.072551,65.926091,197.962941,206.823972,30.48368,25.755458,68.306704,80.950866,432.378908,68.039647,82.311003,61.442749,373.983162,487.996627,152.927398,45.772621,184.687601,315.838472,29.234819,63.839639,512.097932,122.03972,84.383632,185.199359,50.99978,27.199907,285.394938,6.589969,37.119889,49.019896,18.807512,8.719983,51.187878,73.879642,419.643367,177.985685,326.785772,67.219602,81.831616,396.924756,140.722199,85.279686,312.628845,189.718956,155.708909,91.759698,200.839959,44.180752,91.467772,18.25185,113.935313,9.938825,18.121831,21.785373,102.145424,5.309969,8.317546,13.067915,5.966991,5.849955,8.902273,11.024959,70.050534,313.448788,83.749103,39.889089,103.517945,192.476895,7.115101,39.522895,54.028295,217.740806,29.462283,237.897528,221.16199,20.62703,184.934164,120.187387,63.199806,164.459323,7.222269,304.378706,62.297548,30.215733,90.440873,17.366202,208.578458,17.760964,83.184355,151.184838,359.485658,1905.270837,17.351904,45.434574,372.57469,132.945286,16.421009,16.239893,40.968466,44.38948,45.812135,108.397972,48.163896,444.627055,139.428674,157.852388,88.289206,307.702807,3578.557632,155.950641,304.497389,719.1414,9.551413,115.456607,88.584486,88.115834,617.356265,40.930913,649.985502,41.495076,23.978113,44.305653,54.511106,1008.648176,104.417711,128.201078,10.41662,313.758314,202.919608,64.615033,331.353208,147.800143,77.295966,297.657505,496.289684,94.372962,449.904432,55.453797,125.474326,91.6981,55.005555,177.434141,57.855413,26.511302,362.840659,4.207471,20.150026,22.419851,239.768594,1246.131341,68.107659,250.629354,26.943695,8.199975,5.693993,14.539967,18.108928,8.206278,22.711804,4.879984,3.479988,62.499728,18.509954,12.709951,7.629139,2.809982,8.119966,5.509984,44.204406,14.258018,3.859993,10.779946,10.069973,16.669965,7.629986,7.549993,3.529986,116.138481,6.767163,3.379981,39.489887,11.093294,5.332025,7.489966,3.599985,27.879839,121.195587,4.169995,3.049994,20.449864,18.539873,7.965946,4.989962,17.769921,3.629987,5.139983,9.039933,9.619939,11.159942,8.509967,3.869974,7.379911,2.409996,4.32297,121.359765,4.789971,4.574975,6.799991,4.589994,7.389984,65.119811,6.477807,7.42798,5.379992,3.643624,7.167978,6.399963,7.079977,5.712243,32.279938,34.355932,11.489975
2019-01-14,837.473452,1743.447199,41.567821,42.334125,199.299489,123.557453,93.350704,300.637513,206.923066,6.749956,174.653036,5.831993,147.937065,123.032033,113.28072,20.978018,296.083612,120.374965,154.148685,124.320358,689.804635,258.482468,43.800613,32.218058,3318.099596,82.702212,15.404306,126.147053,12.46807,15.238767,36.736147,23.162193,52.514009,105.958919,98.754324,31.306046,24.415614,35.557191,13.395659,82.667041,77.729606,677.258063,112.692152,15.804444,277.478115,7.151959,58.72544,208.521027,91.794499,38.126034,17.389976,551.561319,302.213562,873.982474,63.331504,193.470165,206.05511,29.576182,25.521459,68.972299,80.384776,441.818049,67.634649,81.449108,60.569156,376.048654,475.99671,153.359396,45.081424,184.042485,312.20969,29.414726,62.431647,504.357963,118.019729,83.327637,180.199376,50.219783,27.479906,286.749355,6.509969,36.75989,48.799896,18.670231,8.669983,50.17854,72.399649,415.438848,175.075227,326.317262,65.78021,80.572668,392.848909,142.136492,83.407693,312.628845,184.333386,150.862866,89.199706,204.203308,43.338067,91.558785,18.19985,111.104334,9.938825,17.835834,21.522547,101.43731,5.269969,8.329887,13.067915,5.953991,5.758956,8.802434,10.75496,70.174371,320.720494,83.274335,39.932353,102.809265,188.945209,7.101827,39.019127,53.302708,216.13715,29.370643,234.27965,219.366358,20.62703,185.665852,118.754879,62.879807,163.370188,7.12275,296.443911,62.638438,30.118263,89.947335,17.627499,201.425045,17.578488,83.184355,149.630238,354.997516,1850.104818,17.063906,44.524583,374.001633,132.08107,16.32341,16.239893,40.575348,45.475683,46.238011,107.324725,48.6849,438.596641,137.636532,157.852388,87.763048,296.610717,3515.076896,153.003269,303.297399,712.078404,9.487094,116.110752,87.735976,88.115834,620.426416,40.783014,647.905548,41.175576,23.978113,43.960251,54.321172,998.807706,103.465574,129.283596,10.356175,311.082337,197.859704,64.882037,326.935165,148.457617,76.245749,295.67501,490.205109,97.78264,442.956101,54.252632,125.198558,91.018855,54.943049,177.990943,57.390711,26.622228,349.749937,4.184971,20.102164,22.49898,240.702757,1229.169962,67.598051,249.018626,26.733608,8.209975,5.732993,14.439967,18.108928,8.125824,22.468711,4.819984,3.479988,61.459733,18.619954,12.339952,7.54681,2.809982,7.949967,5.469984,43.716435,14.133602,3.839993,10.659947,9.979973,16.489965,7.669986,7.449993,3.499986,114.238506,6.73287,3.369981,39.199888,10.923607,5.291322,7.419966,3.589985,27.329842,119.412206,4.169995,3.049994,20.169866,18.059876,7.909946,4.989962,17.879921,3.639987,5.069983,9.029933,9.569939,11.039943,8.459967,3.859974,7.309912,2.439996,4.28997,117.199773,4.759971,4.574975,6.779991,4.549994,7.269984,65.679809,6.416696,7.41598,5.349992,3.612658,7.215978,6.339963,7.179977,5.733283,32.839937,33.515934,11.429975
